,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
347,down,higher,0,23,2,0.5961947080013488,324,1740145647,746.1861304590002
348,up,higher,0,24,5,0.771756666001238,324,1740145648,747.6620516250005
349,down,higher,0,0,31,0.5671312089998537,324,1740145649,748.9340092500006
350,down,higher,0,59,78,1.072738124999887,324,1740145651,750.7111406669992
351,down,lower,0,84,76,1.7279399169983662,324,1740145654,753.1440836250003
352,down,lower,0,32,85,0.6691859169986856,324,1740145655,754.5180128749998
353,up,lower,0,56,80,0.6667122500002733,324,1740145656,755.889155249999
354,down,lower,0,35,2,0.8032521250006539,324,1740145658,757.3971223749995
355,up,higher,0,93,68,0.7391745000004448,324,1740145659,758.8410581249991
356,down,lower,0,63,39,0.581301166999765,324,1740145661,760.127178499999
357,down,lower,10,61,82,0.7336628749999363,324,1740145664,763.3961189589991
358,down,higher,10,87,58,0.6872544580000977,324,1740145665,764.7881180839995
359,down,lower,9,45,82,0.7041259159996116,324,1740145667,766.1970833340001
360,down,lower,9,46,49,0.7935998749999271,324,1740145668,767.6952504170004
361,down,higher,9,40,9,0.6199930420007149,324,1740145669,769.0199900839998
362,down,higher,8,62,57,0.5906309580004745,324,1740145671,770.3151685419998
363,down,lower,7,95,93,0.6791847910008073,324,1740145672,771.6991598339991
364,down,higher,7,1,31,0.6904355000006035,324,1740145674,773.0941292919997
365,down,higher,6,34,91,0.7904309169989574,324,1740145675,774.5891255419992
366,up,higher,5,12,55,1.9733431250006106,324,1740145678,777.2670795840004
367,up,lower,5,1,9,0.875325957998939,324,1740145679,778.8471525419991
368,up,higher,4,56,50,0.7853182910002943,324,1740145681,780.3370385420003
369,up,higher,4,37,12,0.7343632920001255,324,1740145682,781.776198042
370,up,higher,4,24,91,0.7012062499998137,324,1740145684,783.1821435000002
371,down,higher,5,91,44,0.43461470900001586,324,1740145685,784.3211089590004
372,up,higher,4,1,14,0.8235973329992703,324,1740145686,785.849125708999
373,down,lower,4,55,63,0.6356643750004878,324,1740145688,787.1890981249999
374,up,higher,4,9,69,0.7245398750001186,324,1740145689,788.6180864590006
